,last_update,timestamp,tests_performed,abbreviation_canton,name_canton,number_canton,lat,long,total_positive_cases,total_currently_positive_cases,new_hosp,total_hospitalized,intensive_care,total_currently_positive_per_100k,deaths_per_100k,released,ncumul_ICU_intub,deaths,ncumul_vent,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,ncumul_ICF,TotalPosTests1,ninst_ICU_intub,ncumul_confirmed_non_resident,current_hosp_non_resident,diff_tested,current_hosp_resident,new_positive_cases,new_deaths,source,doubling_time_total_positive,doubling_time_fatalities
3580,2020-08-24 21:05:30,2020-07-28 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,90,90,0,0,,239.36,0.0,1,0,0,,,,,,,,,,,,,0,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,0.0
3607,2020-08-24 21:05:30,2020-07-29 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,91,91,0,0,,242.02,0.0,1,0,0,,,,,,,,,,,,,1,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,313.645908,0.0
3634,2020-08-24 21:05:30,2020-07-30 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,92,92,0,0,,244.68,0.0,1,0,0,,,,,,,,,,,,,1,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,157.684636,0.0
3661,2020-08-24 21:05:30,2020-07-31 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,92,92,0,0,,244.68,0.0,1,0,0,,,,,,,,,,,,,0,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,157.684636,0.0
3725,2020-08-24 21:05:30,2020-08-03 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,92,92,0,0,,244.68,0.0,1,0,0,,,,,,,,,,,,,0,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,157.684636,0.0
3751,2020-08-24 21:05:30,2020-08-04 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,94,94,0,0,,250.0,0.0,1,0,0,,,,,,,,,,,,,2,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,79.699367,0.0
3778,2020-08-24 21:05:30,2020-08-05 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,94,94,0,0,,250.0,0.0,1,0,0,,,,,,,,,,,,,0,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,106.850823,0.0
3804,2020-08-24 21:05:30,2020-08-06 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,94,94,0,0,,250.0,0.0,1,0,0,,,,,,,,,,,,,0,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,161.150508,0.0
3831,2020-08-24 21:05:30,2020-08-07 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,94,94,0,0,,250.0,0.0,1,0,0,,,,,,,,,,,,,0,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,161.150508,0.0
3896,2020-08-24 21:05:30,2020-08-10 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,95,95,0,0,,252.66,0.0,1,0,0,,,,,,,,,,,,,1,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,108.006168,0.0
3922,2020-08-24 21:05:30,2020-08-11 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,95,95,0,0,,252.66,0.0,1,0,0,,,,,,,,,,,,,0,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,327.508987,0.0
3948,2020-08-24 21:05:30,2020-08-12 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,95,95,0,0,,252.66,0.0,1,0,0,,,,,,,,,,,,,0,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,327.508987,0.0
3974,2020-08-24 21:05:30,2020-08-13 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,95,95,0,0,,252.66,0.0,1,0,0,,,,,,,,,,,,,0,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,327.508987,0.0
4001,2020-08-24 21:05:30,2020-08-14 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,95,95,0,0,,252.66,0.0,1,0,0,,,,,,,,,,,,,0,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,327.508987,0.0
4061,2020-08-24 21:05:30,2020-08-17 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,95,95,0,0,,252.66,0.0,1,0,0,,,,,,,,,,,,,0,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,,0.0
4088,2020-08-24 21:05:30,2020-08-18 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,97,97,0,0,,257.98,0.0,1,0,0,,,,,,,,,,,,,2,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,166.349306,0.0
4115,2020-08-24 21:05:30,2020-08-19 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,99,99,1,1,,263.3,0.0,1,0,0,,,,,,,,,,,,,2,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,84.032185,0.0
4140,2020-08-24 21:05:30,2020-08-20 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,100,100,0,1,,265.96,0.0,1,0,0,,,,,,,,,,,,,1,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,67.567037,0.0
4166,2020-08-24 21:05:30,2020-08-21 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,101,101,0,1,,268.62,0.0,1,0,0,,,,,,,,,,,,,1,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,56.589333,0.0
4221,2020-08-24 21:05:30,2020-08-24 01:00:00,6,OW,Obwalden,06,46.804527,8.144317000000001,101,101,0,1,,268.62,0.0,1,0,0,,,,,,,,,,,,,0,0,https://www.ow.ch/dl.php/de/5f43bb160020c/OW-1103775-v1-Statistik_OW_Covid-19.XLSX,56.589333,0.0
