,last_update,timestamp,tests_performed,abbreviation_canton,name_canton,number_canton,lat,long,total_positive_cases,total_currently_positive_cases,new_hosp,total_hospitalized,intensive_care,total_currently_positive_per_100k,deaths_per_100k,released,ncumul_ICU_intub,deaths,ncumul_vent,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,ncumul_ICF,TotalPosTests1,ninst_ICU_intub,ncumul_confirmed_non_resident,current_hosp_non_resident,diff_tested,current_hosp_resident,new_positive_cases,new_deaths,source,doubling_time_total_positive,doubling_time_fatalities
2682,2020-08-25 01:05:59,2020-06-20 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,81,81,0,2,0,99.51,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/1acc2731-bef1-4768-819f-cb89b3997512,,
2701,2020-08-25 01:05:59,2020-06-21 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,81,81,0,2,0,99.51,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/1acc2731-bef1-4768-819f-cb89b3997512,,
2725,2020-08-25 01:05:59,2020-06-22 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,81,81,0,3,0,99.51,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,,
2750,2020-08-25 01:05:59,2020-06-23 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,81,81,-1,2,0,99.51,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,,
2775,2020-08-25 01:05:59,2020-06-24 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,81,81,0,2,0,99.51,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,,
2800,2020-08-25 01:05:59,2020-06-25 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,81,81,0,2,0,99.51,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,,
2826,2020-08-25 01:05:59,2020-06-26 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,81,81,0,2,0,99.51,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,,
2847,2020-08-25 01:05:59,2020-06-27 01:00:00,,SH,Schaffhausen,14,47.71357,8.59167,81,81,0,2,0,99.51,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/1acc2731-bef1-4768-819f-cb89b3997512,,
2866,2020-08-25 01:05:59,2020-06-28 01:00:00,,SH,Schaffhausen,14,47.71357,8.59167,81,81,0,2,0,99.51,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/1acc2731-bef1-4768-819f-cb89b3997512,,
2890,2020-08-25 01:05:59,2020-06-29 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,83,83,0,3,0,101.97,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,142.088128,
2916,2020-08-25 01:05:59,2020-06-30 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,83,83,-1,2,0,101.97,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,142.088128,
2943,2020-08-25 01:05:59,2020-07-01 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,83,83,0,2,0,101.97,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,142.088128,
2969,2020-08-25 01:05:59,2020-07-02 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,83,83,0,2,0,101.97,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,142.088128,
2995,2020-08-25 01:05:59,2020-07-03 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,83,83,2,4,0,101.97,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,142.088128,
3014,2020-08-25 01:05:59,2020-07-04 01:00:00,,SH,Schaffhausen,14,47.71357,8.59167,83,83,0,4,0,101.97,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/1acc2731-bef1-4768-819f-cb89b3997512,,
3033,2020-08-25 01:05:59,2020-07-05 01:00:00,,SH,Schaffhausen,14,47.71357,8.59167,83,83,0,4,0,101.97,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/1acc2731-bef1-4768-819f-cb89b3997512,,
3060,2020-08-25 01:05:59,2020-07-06 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,85,85,0,2,0,104.42,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,145.554031,
3085,2020-08-25 01:05:59,2020-07-07 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,86,86,-1,1,0,105.65,8.6,,0,7,,,,,,,,,,,,,1,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,97.607973,
3111,2020-08-25 01:05:59,2020-07-08 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,86,86,-1,0,0,105.65,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,97.607973,
3136,2020-08-25 01:05:59,2020-07-09 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,86,86,2,2,0,105.65,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,97.607973,
3163,2020-08-25 01:05:59,2020-07-10 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,86,86,1,3,0,105.65,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,97.607973,
3224,2020-08-25 01:05:59,2020-07-13 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,90,90,4,7,0,110.57,8.6,,0,7,,,,,,,,,,,,,4,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,60.633871,
3251,2020-08-25 01:05:59,2020-07-14 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,94,94,-2,5,0,115.48,8.6,,0,7,,,,,,,,,,,,,4,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,38.963843,
3276,2020-08-25 01:05:59,2020-07-15 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,96,96,0,5,0,117.94,8.6,,0,7,,,,,,,,,,,,,2,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,31.506434,
3302,2020-08-25 01:05:59,2020-07-16 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,98,98,-1,4,0,120.39,8.6,,0,7,,,,,,,,,,,,,2,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,26.532928,
3328,2020-08-25 01:05:59,2020-07-17 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,100,100,3,7,0,122.85,8.6,,0,7,,,,,,,,,,,,,2,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,22.978846,
3348,2020-08-25 01:05:59,2020-07-18 01:00:00,,SH,Schaffhausen,14,47.71357,8.59167,100,100,0,7,0,122.85,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/1acc2731-bef1-4768-819f-cb89b3997512,32.894067,
3366,2020-08-25 01:05:59,2020-07-19 01:00:00,,SH,Schaffhausen,14,47.71357,8.59167,100,100,0,7,0,122.85,8.6,,0,7,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/1acc2731-bef1-4768-819f-cb89b3997512,56.011528,
3390,2020-08-25 01:05:59,2020-07-20 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,101,101,0,3,0,124.08,9.828,,0,8,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,68.260334,25.954465
3417,2020-08-25 01:05:59,2020-07-21 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,102,102,3,6,0,125.31,9.828,,0,8,,,,,,,,,,,,,1,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,86.631844,25.954465
3442,2020-08-25 01:05:59,2020-07-22 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,103,103,-1,5,0,126.54,9.828,,0,8,,,,,,,,,,,,,1,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,117.248861,25.954465
3468,2020-08-25 01:05:59,2020-07-23 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,105,105,1,6,0,128.99,9.828,,0,8,,,,,,,,,,,,,2,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,71.033495,25.954465
3495,2020-08-25 01:05:59,2020-07-24 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,105,105,1,7,1,128.99,9.828,,0,8,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,71.033495,25.954465
3515,2020-08-25 01:05:59,2020-07-25 01:00:00,,SH,Schaffhausen,14,47.71357,8.59167,105,105,0,7,1,128.99,9.828,,0,8,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/1acc2731-bef1-4768-819f-cb89b3997512,89.231482,
3533,2020-08-25 01:05:59,2020-07-26 01:00:00,,SH,Schaffhausen,14,47.71357,8.59167,105,105,0,7,1,128.99,9.828,,0,8,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/1acc2731-bef1-4768-819f-cb89b3997512,119.559517,
3557,2020-08-25 01:05:59,2020-07-27 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,106,106,0,4,1,130.22,9.828,,0,8,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,120.714842,
3582,2020-08-25 01:05:59,2020-07-28 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,109,109,-1,3,1,133.91,9.828,,0,8,,,,,,,,,,,,,3,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,92.697638,
3609,2020-08-25 01:05:59,2020-07-29 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,115,115,1,4,1,141.28,9.828,,0,8,,,,,,,,,,,,,6,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,38.096825,
3636,2020-08-25 01:05:59,2020-07-30 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,116,116,3,7,1,142.51,9.828,,0,8,,,,,,,,,,,,,1,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,34.786123,
3663,2020-08-25 01:05:59,2020-07-31 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,117,117,0,7,2,143.73,9.828,,0,8,,,,,,,,,,,,,1,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,32.02681,
3685,2020-08-25 01:05:59,2020-08-01 01:00:00,,SH,Schaffhausen,14,47.71357,8.59167,117,117,0,7,2,143.73,9.828,,0,8,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,35.101448,
3703,2020-08-25 01:05:59,2020-08-02 01:00:00,,SH,Schaffhausen,14,47.71357,8.59167,117,117,0,7,2,143.73,9.828,,0,8,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,48.933066,
3727,2020-08-25 01:05:59,2020-08-03 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,121,121,0,9,2,148.65,9.828,,0,8,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,68.144785,
3753,2020-08-25 01:05:59,2020-08-04 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,124,124,-5,4,2,152.33,9.828,,0,8,,,,,,,,,,,,,3,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,51.966779,
3780,2020-08-25 01:05:59,2020-08-05 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,131,131,-1,3,2,160.93,9.828,,0,8,,,,,,,,,,,,,7,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,30.663883,
3806,2020-08-25 01:05:59,2020-08-06 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,132,132,3,6,2,162.16,9.828,,0,8,,,,,,,,,,,,,1,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,28.730778,
3833,2020-08-25 01:05:59,2020-08-07 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,135,135,-1,5,2,165.85,9.828,,0,8,,,,,,,,,,,,,3,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,24.218836,
3855,2020-08-25 01:05:59,2020-08-08 01:00:00,,SH,Schaffhausen,14,47.71357,8.59167,135,135,0,5,2,165.85,9.828,,0,8,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,31.655114,
3874,2020-08-25 01:05:59,2020-08-09 01:00:00,,SH,Schaffhausen,14,47.71357,8.59167,135,135,0,5,2,165.85,9.828,,0,8,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,40.77662,
3898,2020-08-25 01:05:59,2020-08-10 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,137,137,0,9,2,168.3,9.828,,0,8,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,77.388502,
3924,2020-08-25 01:05:59,2020-08-11 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,139,139,-4,5,2,170.76,9.828,,0,8,,,,,,,,,,,,,2,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,67.071822,
3950,2020-08-25 01:05:59,2020-08-12 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,147,147,2,7,2,180.59,9.828,,0,8,,,,,,,,,,,,,8,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,40.697805,
3976,2020-08-25 01:05:59,2020-08-13 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,147,147,-1,6,2,180.59,9.828,,0,8,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,40.697805,
4003,2020-08-25 01:05:59,2020-08-14 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,151,151,-2,4,2,185.5,9.828,,0,8,,,,,,,,,,,,,4,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,30.942673,
4063,2020-08-25 01:05:59,2020-08-17 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,157,157,2,6,0,192.87,9.828,,0,8,,,,,,,,,,,,,6,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,25.433816,
4090,2020-08-25 01:05:59,2020-08-18 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,158,158,4,10,0,194.1,9.828,,0,8,,,,,,,,,,,,,1,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,27.050469,
4117,2020-08-25 01:05:59,2020-08-19 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,159,159,-2,8,0,195.33,9.828,,0,8,,,,,,,,,,,,,1,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,44.165472,
4142,2020-08-25 01:05:59,2020-08-20 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,160,160,-5,3,0,196.56,9.828,,0,8,,,,,,,,,,,,,1,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,40.897872,
4168,2020-08-25 01:05:59,2020-08-21 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,160,160,2,5,0,196.56,9.828,,0,8,,,,,,,,,,,,,0,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,59.863495,
4222,2020-08-25 01:05:59,2020-08-24 07:30:00,,SH,Schaffhausen,14,47.71357,8.59167,161,161,-3,2,0,197.79,9.828,,0,8,,,,,,,,,,,,,1,0,https://sh.ch/CMS/get/file/2f51bd36-7650-454b-9fec-2ebe41e47576,137.755736,
