,last_update,timestamp,tests_performed,abbreviation_canton,name_canton,number_canton,lat,long,total_positive_cases,total_currently_positive_cases,new_hosp,total_hospitalized,intensive_care,total_currently_positive_per_100k,deaths_per_100k,released,ncumul_ICU_intub,deaths,ncumul_vent,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,TotalPosTests1,ninst_ICU_intub,ncumul_ICF,ncumul_confirmed_non_resident,current_hosp_non_resident,current_hosp_resident,new_positive_cases,new_deaths,source,doubling_time_total_positive,doubling_time_fatalities
3160,2020-09-09 19:06:17,2020-07-10 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,126,126,0,0,0,293.02,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,216.603873,
3181,2020-09-09 19:06:17,2020-07-11 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,126,126,0,0,0,293.02,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,216.603873,
3199,2020-09-09 19:06:17,2020-07-12 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,126,126,0,0,0,293.02,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,216.603873,
3221,2020-09-09 19:06:17,2020-07-13 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,126,126,0,0,0,293.02,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,434.947555,
3248,2020-09-09 19:06:17,2020-07-14 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,126,126,0,0,0,293.02,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,434.947555,
3273,2020-09-09 19:06:17,2020-07-15 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,127,127,0,0,0,295.35,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,438.413309,
3299,2020-09-09 19:06:17,2020-07-16 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,127,127,0,0,0,295.35,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,438.413309,
3326,2020-09-09 19:06:17,2020-07-17 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,127,127,0,0,0,295.35,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,438.413309,
3347,2020-09-09 19:06:17,2020-07-18 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,128,128,0,0,0,297.67,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,220.069682,
3365,2020-09-09 19:06:17,2020-07-19 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,128,128,0,0,0,297.67,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,220.069682,
3387,2020-09-09 19:06:17,2020-07-20 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,128,128,0,0,0,297.67,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,441.879062,
3414,2020-09-09 19:06:17,2020-07-21 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,128,128,0,0,0,297.67,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,441.879062,
3439,2020-09-09 19:06:17,2020-07-22 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,128,128,0,0,0,297.67,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,441.879062,
3465,2020-09-09 19:06:17,2020-07-23 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,128,128,0,0,0,297.67,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
3492,2020-09-09 19:06:17,2020-07-24 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,128,128,0,0,0,297.67,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
3514,2020-09-09 19:06:17,2020-07-25 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,128,128,0,0,0,297.67,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
3532,2020-09-09 19:06:17,2020-07-26 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,128,128,0,0,0,297.67,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
3554,2020-09-09 19:06:17,2020-07-27 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,128,128,0,0,0,297.67,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
3579,2020-09-09 19:06:17,2020-07-28 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,128,128,0,0,0,297.67,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
3606,2020-09-09 19:06:17,2020-07-29 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,128,128,0,0,0,297.67,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
3633,2020-09-09 19:06:17,2020-07-30 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,129,129,1,1,0,300.0,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,445.344816,
3660,2020-09-09 19:06:17,2020-07-31 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,129,129,0,1,0,300.0,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,445.344816,
3684,2020-09-09 19:06:17,2020-08-01 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,129,129,0,1,0,300.0,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,445.344816,
3702,2020-09-09 19:06:17,2020-08-02 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,129,129,0,1,0,300.0,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,445.344816,
3724,2020-09-09 19:06:17,2020-08-03 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,129,129,0,1,0,300.0,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,445.344816,
3750,2020-09-09 19:06:17,2020-08-04 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,129,129,0,1,0,300.0,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
3777,2020-09-09 19:06:17,2020-08-05 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,130,130,0,1,0,302.33,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,448.810569,
3803,2020-09-09 19:06:17,2020-08-06 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,130,130,-1,0,0,302.33,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,448.810569,
3830,2020-09-09 19:06:17,2020-08-07 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,130,130,0,0,0,302.33,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,448.810569,
3854,2020-09-09 19:06:17,2020-08-08 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,225.26839,
3872,2020-09-09 19:06:17,2020-08-09 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,225.26839,
3895,2020-09-09 19:06:17,2020-08-10 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,452.276322,
3921,2020-09-09 19:06:17,2020-08-11 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,452.276322,
3947,2020-09-09 19:06:17,2020-08-12 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,452.276322,
3973,2020-09-09 19:06:17,2020-08-13 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
4000,2020-09-09 19:06:17,2020-08-14 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
4022,2020-09-09 19:06:17,2020-08-15 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
4039,2020-09-09 19:06:17,2020-08-16 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
4060,2020-09-09 19:06:17,2020-08-17 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
4087,2020-09-09 19:06:17,2020-08-18 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
4114,2020-09-09 19:06:17,2020-08-19 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
4139,2020-09-09 19:06:17,2020-08-20 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
4166,2020-09-09 19:06:17,2020-08-21 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
4189,2020-09-09 19:06:17,2020-08-22 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
4206,2020-09-09 19:06:17,2020-08-23 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
4228,2020-09-09 19:06:17,2020-08-24 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,131,131,0,0,0,304.65,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
4254,2020-09-09 19:06:17,2020-08-25 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,132,132,0,0,0,306.98,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,455.742075,
4280,2020-09-09 19:06:17,2020-08-26 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,133,133,0,0,0,309.3,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,228.734194,
4307,2020-09-09 19:06:17,2020-08-27 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,133,133,0,0,0,309.3,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,228.734194,
4334,2020-09-09 19:06:17,2020-08-28 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,133,133,0,0,0,309.3,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,228.734194,
4357,2020-09-09 19:06:17,2020-08-29 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,133,133,0,0,0,309.3,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,228.734194,
4374,2020-09-09 19:06:17,2020-08-30 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,133,133,0,0,0,309.3,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,459.207827,
4396,2020-09-09 19:06:17,2020-08-31 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,133,133,0,0,0,309.3,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
4422,2020-09-09 19:06:17,2020-09-01 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,134,134,0,0,0,311.63,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,462.67358,
4448,2020-09-09 19:06:17,2020-09-02 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,134,134,0,0,0,311.63,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,462.67358,
4475,2020-09-09 19:06:17,2020-09-03 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,137,137,0,0,0,318.6,6.977,,0,3,,,,,,,,,,,,3,0,http://www.nw.ch/coronastatistik,116.960029,
4501,2020-09-09 19:06:17,2020-09-04 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,137,137,0,0,0,318.6,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,116.960029,
4523,2020-09-09 19:06:17,2020-09-05 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,138,138,1,1,1,320.93,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,93.910785,
4542,2020-09-09 19:06:17,2020-09-06 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,138,138,0,1,1,320.93,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,117.826526,
4565,2020-09-09 19:06:17,2020-09-07 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,138,138,0,1,1,320.93,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,117.826526,
4591,2020-09-09 19:06:17,2020-09-08 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,138,138,0,1,1,320.93,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,476.536586,
4611,2020-09-09 19:06:17,2020-09-09 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,138,138,0,1,1,320.93,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,476.536586,
